organizationSlug,branchCode,orderNumber,userEmail,serviceType,status,subtotal,tax,discount,total,tableLabel,notes,metadata
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00105,supervisor@nimbus.demo,DINE_IN,CLOSED,94000.00,16900.00,0.00,110900.00,TD-22,,"{""createdAt"": ""2026-04-10T15:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00106,waiter@nimbus.demo,DINE_IN,CLOSED,94500.00,16200.00,4700.00,106000.00,RB-10,,"{""createdAt"": ""2026-04-10T10:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00107,waiter@nimbus.demo,TAKEAWAY,NEW,48000.00,8600.00,0.00,56600.00,,,"{""createdAt"": ""2026-04-10T10:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00108,supervisor@nimbus.demo,DINE_IN,CLOSED,56300.00,9600.00,2800.00,63100.00,RB-03,,"{""createdAt"": ""2026-04-10T15:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00109,supervisor@nimbus.demo,DINE_IN,CLOSED,102500.00,17500.00,5100.00,114900.00,RB-02,,"{""createdAt"": ""2026-04-10T07:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00110,waiter@nimbus.demo,DINE_IN,CLOSED,53700.00,9200.00,2700.00,60200.00,RB-14,,"{""createdAt"": ""2026-04-10T07:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00111,cashier@nimbus.demo,TAKEAWAY,SENT,88600.00,15200.00,4400.00,99400.00,,,"{""createdAt"": ""2026-04-10T10:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00112,cashier@nimbus.demo,DINE_IN,CLOSED,15600.00,2700.00,800.00,17500.00,GC-16,,"{""createdAt"": ""2026-04-10T07:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00113,supervisor@nimbus.demo,DINE_IN,CLOSED,33100.00,6000.00,0.00,39100.00,GC-06,,"{""createdAt"": ""2026-04-10T17:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00114,supervisor@nimbus.demo,DINE_IN,CLOSED,67000.00,11400.00,3400.00,75000.00,GC-14,,"{""createdAt"": ""2026-04-10T10:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00115,waiter@nimbus.demo,TAKEAWAY,CLOSED,138100.00,24900.00,0.00,163000.00,,,"{""createdAt"": ""2026-04-10T07:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00116,cashier@nimbus.demo,DINE_IN,CLOSED,174900.00,31500.00,0.00,206400.00,EV-02,,"{""createdAt"": ""2026-04-10T09:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00117,waiter@nimbus.demo,DINE_IN,CLOSED,261700.00,47100.00,0.00,308800.00,EV-11,,"{""createdAt"": ""2026-04-10T09:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00118,cashier@nimbus.demo,DINE_IN,CLOSED,137100.00,24700.00,0.00,161800.00,EV-10,,"{""createdAt"": ""2026-04-10T15:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00119,cashier@nimbus.demo,DINE_IN,NEW,186600.00,33600.00,0.00,220200.00,EV-11,,"{""createdAt"": ""2026-04-10T10:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00120,cashier@nimbus.demo,DINE_IN,SERVED,273500.00,49200.00,0.00,322700.00,EV-03,,"{""createdAt"": ""2026-04-10T07:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00121,cashier@nimbus.demo,DINE_IN,CLOSED,51000.00,9200.00,0.00,60200.00,TD-09,,"{""createdAt"": ""2026-04-11T17:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00122,cashier@nimbus.demo,DINE_IN,CLOSED,10100.00,1800.00,0.00,11900.00,RB-02,,"{""createdAt"": ""2026-04-11T09:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00123,supervisor@nimbus.demo,DINE_IN,SENT,57900.00,10400.00,0.00,68300.00,GC-04,,"{""createdAt"": ""2026-04-11T10:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00124,waiter@nimbus.demo,TAKEAWAY,SENT,310600.00,55900.00,0.00,366500.00,,,"{""createdAt"": ""2026-04-11T09:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00125,supervisor@nimbus.demo,DINE_IN,CLOSED,227000.00,40900.00,0.00,267900.00,TD-02,,"{""createdAt"": ""2026-04-12T10:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00126,waiter@nimbus.demo,DINE_IN,CLOSED,33000.00,5900.00,0.00,38900.00,TD-22,,"{""createdAt"": ""2026-04-12T07:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00127,waiter@nimbus.demo,DINE_IN,CLOSED,32000.00,5500.00,1600.00,35900.00,RB-14,,"{""createdAt"": ""2026-04-12T07:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00128,waiter@nimbus.demo,TAKEAWAY,CLOSED,214900.00,38700.00,0.00,253600.00,,,"{""createdAt"": ""2026-04-12T15:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00129,cashier@nimbus.demo,DINE_IN,READY,56000.00,9600.00,2800.00,62800.00,GC-02,,"{""createdAt"": ""2026-04-12T09:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00130,cashier@nimbus.demo,DINE_IN,SENT,32000.00,5800.00,0.00,37800.00,GC-14,,"{""createdAt"": ""2026-04-12T15:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00131,cashier@nimbus.demo,DINE_IN,CLOSED,285700.00,51400.00,0.00,337100.00,EV-08,,"{""createdAt"": ""2026-04-12T07:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00132,supervisor@nimbus.demo,DINE_IN,SERVED,80000.00,14400.00,0.00,94400.00,EV-06,,"{""createdAt"": ""2026-04-12T09:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00133,waiter@nimbus.demo,DINE_IN,CLOSED,150000.00,27000.00,0.00,177000.00,TD-18,,"{""createdAt"": ""2026-04-13T09:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00134,supervisor@nimbus.demo,DINE_IN,CLOSED,59000.00,10600.00,0.00,69600.00,TD-03,,"{""createdAt"": ""2026-04-13T09:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00135,supervisor@nimbus.demo,TAKEAWAY,SERVED,163000.00,29300.00,0.00,192300.00,,,"{""createdAt"": ""2026-04-13T15:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00136,waiter@nimbus.demo,DINE_IN,CLOSED,53800.00,9700.00,0.00,63500.00,RB-08,,"{""createdAt"": ""2026-04-13T15:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00137,waiter@nimbus.demo,TAKEAWAY,CLOSED,152900.00,27500.00,0.00,180400.00,,,"{""createdAt"": ""2026-04-13T09:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00138,supervisor@nimbus.demo,DINE_IN,CLOSED,275600.00,49600.00,0.00,325200.00,RB-13,,"{""createdAt"": ""2026-04-13T07:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00139,waiter@nimbus.demo,DINE_IN,CLOSED,14700.00,2500.00,700.00,16500.00,GC-12,,"{""createdAt"": ""2026-04-13T07:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00140,waiter@nimbus.demo,DINE_IN,CLOSED,92100.00,16600.00,0.00,108700.00,GC-15,,"{""createdAt"": ""2026-04-13T07:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00141,waiter@nimbus.demo,DINE_IN,CLOSED,47200.00,8500.00,0.00,55700.00,GC-06,,"{""createdAt"": ""2026-04-13T15:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00142,supervisor@nimbus.demo,DINE_IN,CLOSED,333000.00,59900.00,0.00,392900.00,EV-03,,"{""createdAt"": ""2026-04-13T10:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00143,supervisor@nimbus.demo,TAKEAWAY,SENT,61400.00,11100.00,0.00,72500.00,,,"{""createdAt"": ""2026-04-13T10:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00144,waiter@nimbus.demo,DINE_IN,SERVED,229100.00,41200.00,0.00,270300.00,EV-12,,"{""createdAt"": ""2026-04-13T09:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00145,waiter@nimbus.demo,DINE_IN,CLOSED,86000.00,14700.00,4300.00,96400.00,TD-14,,"{""createdAt"": ""2026-04-14T17:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00146,waiter@nimbus.demo,DINE_IN,CLOSED,181000.00,32600.00,0.00,213600.00,TD-03,,"{""createdAt"": ""2026-04-14T17:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00147,cashier@nimbus.demo,DINE_IN,SENT,258000.00,44100.00,12900.00,289200.00,TD-22,,"{""createdAt"": ""2026-04-14T10:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00148,cashier@nimbus.demo,DINE_IN,CLOSED,64000.00,11500.00,0.00,75500.00,TD-12,,"{""createdAt"": ""2026-04-14T15:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00149,supervisor@nimbus.demo,TAKEAWAY,CLOSED,49200.00,8900.00,0.00,58100.00,,,"{""createdAt"": ""2026-04-14T17:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00150,waiter@nimbus.demo,TAKEAWAY,NEW,19000.00,3400.00,0.00,22400.00,,,"{""createdAt"": ""2026-04-14T15:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00151,supervisor@nimbus.demo,DINE_IN,CLOSED,133300.00,24000.00,0.00,157300.00,RB-16,,"{""createdAt"": ""2026-04-14T10:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00152,waiter@nimbus.demo,TAKEAWAY,SERVED,221600.00,39900.00,0.00,261500.00,,,"{""createdAt"": ""2026-04-14T17:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00153,cashier@nimbus.demo,DINE_IN,SERVED,123300.00,21100.00,6200.00,138200.00,GC-09,,"{""createdAt"": ""2026-04-14T15:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00154,supervisor@nimbus.demo,DINE_IN,CLOSED,108600.00,19500.00,0.00,128100.00,GC-06,,"{""createdAt"": ""2026-04-14T10:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00155,cashier@nimbus.demo,DINE_IN,CLOSED,15600.00,2800.00,0.00,18400.00,GC-17,,"{""createdAt"": ""2026-04-14T07:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00156,supervisor@nimbus.demo,DINE_IN,CLOSED,141800.00,25500.00,0.00,167300.00,GC-04,,"{""createdAt"": ""2026-04-14T17:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00157,supervisor@nimbus.demo,TAKEAWAY,SERVED,113300.00,20400.00,0.00,133700.00,,,"{""createdAt"": ""2026-04-14T17:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00158,cashier@nimbus.demo,DINE_IN,CLOSED,84900.00,15300.00,0.00,100200.00,EV-11,,"{""createdAt"": ""2026-04-14T10:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00159,supervisor@nimbus.demo,DINE_IN,CLOSED,113400.00,19400.00,5700.00,127100.00,EV-07,,"{""createdAt"": ""2026-04-14T07:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00160,waiter@nimbus.demo,DINE_IN,SERVED,280800.00,50500.00,0.00,331300.00,EV-09,,"{""createdAt"": ""2026-04-14T17:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00161,cashier@nimbus.demo,DINE_IN,READY,96000.00,17300.00,0.00,113300.00,TD-06,,"{""createdAt"": ""2026-04-15T07:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00162,supervisor@nimbus.demo,DINE_IN,SENT,51000.00,9200.00,0.00,60200.00,TD-21,,"{""createdAt"": ""2026-04-15T17:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00163,supervisor@nimbus.demo,DINE_IN,SENT,168000.00,30200.00,0.00,198200.00,TD-15,,"{""createdAt"": ""2026-04-15T10:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00164,supervisor@nimbus.demo,DINE_IN,READY,126000.00,22700.00,0.00,148700.00,TD-17,,"{""createdAt"": ""2026-04-15T15:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00165,supervisor@nimbus.demo,DINE_IN,CLOSED,108000.00,19400.00,0.00,127400.00,TD-05,,"{""createdAt"": ""2026-04-15T15:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00166,supervisor@nimbus.demo,DINE_IN,SENT,110000.00,19800.00,0.00,129800.00,RB-14,,"{""createdAt"": ""2026-04-15T10:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00167,supervisor@nimbus.demo,DINE_IN,CLOSED,155700.00,28000.00,0.00,183700.00,RB-16,,"{""createdAt"": ""2026-04-15T15:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00168,cashier@nimbus.demo,DINE_IN,CLOSED,50400.00,8600.00,2500.00,56500.00,RB-07,,"{""createdAt"": ""2026-04-15T09:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00169,supervisor@nimbus.demo,DINE_IN,CLOSED,84600.00,15200.00,0.00,99800.00,RB-12,,"{""createdAt"": ""2026-04-15T09:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00170,waiter@nimbus.demo,DINE_IN,SENT,73800.00,13300.00,0.00,87100.00,RB-10,,"{""createdAt"": ""2026-04-15T15:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00171,cashier@nimbus.demo,DINE_IN,CLOSED,42300.00,7600.00,0.00,49900.00,GC-01,,"{""createdAt"": ""2026-04-15T10:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00172,cashier@nimbus.demo,DINE_IN,CLOSED,148600.00,25400.00,7400.00,166600.00,GC-02,,"{""createdAt"": ""2026-04-15T10:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00173,supervisor@nimbus.demo,DINE_IN,CLOSED,73500.00,13200.00,0.00,86700.00,GC-14,,"{""createdAt"": ""2026-04-15T07:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00174,supervisor@nimbus.demo,TAKEAWAY,SERVED,127800.00,23000.00,0.00,150800.00,,,"{""createdAt"": ""2026-04-15T17:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00175,cashier@nimbus.demo,DINE_IN,CLOSED,33200.00,6000.00,0.00,39200.00,GC-08,,"{""createdAt"": ""2026-04-15T09:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00176,waiter@nimbus.demo,DINE_IN,CLOSED,59800.00,10800.00,0.00,70600.00,EV-02,,"{""createdAt"": ""2026-04-15T10:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00177,supervisor@nimbus.demo,TAKEAWAY,CLOSED,340100.00,61200.00,0.00,401300.00,,,"{""createdAt"": ""2026-04-15T09:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00178,cashier@nimbus.demo,DINE_IN,CLOSED,96000.00,17300.00,0.00,113300.00,EV-09,,"{""createdAt"": ""2026-04-15T15:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00179,waiter@nimbus.demo,TAKEAWAY,CLOSED,169800.00,29000.00,8500.00,190300.00,,,"{""createdAt"": ""2026-04-15T17:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00180,supervisor@nimbus.demo,DINE_IN,CLOSED,14200.00,2600.00,0.00,16800.00,EV-09,,"{""createdAt"": ""2026-04-15T07:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00181,supervisor@nimbus.demo,DINE_IN,CLOSED,274000.00,49300.00,0.00,323300.00,TD-06,,"{""createdAt"": ""2026-04-16T09:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00182,cashier@nimbus.demo,DINE_IN,CLOSED,201500.00,36300.00,0.00,237800.00,RB-02,,"{""createdAt"": ""2026-04-16T09:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00183,cashier@nimbus.demo,DINE_IN,CLOSED,18400.00,3300.00,0.00,21700.00,GC-16,,"{""createdAt"": ""2026-04-16T07:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00184,waiter@nimbus.demo,DINE_IN,CLOSED,459500.00,82700.00,0.00,542200.00,EV-12,,"{""createdAt"": ""2026-04-16T09:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00185,waiter@nimbus.demo,DINE_IN,CLOSED,253000.00,45500.00,0.00,298500.00,TD-08,,"{""createdAt"": ""2026-04-17T09:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00186,supervisor@nimbus.demo,DINE_IN,CLOSED,190000.00,34200.00,0.00,224200.00,TD-04,,"{""createdAt"": ""2026-04-17T10:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00187,cashier@nimbus.demo,DINE_IN,NEW,155400.00,28000.00,0.00,183400.00,RB-08,,"{""createdAt"": ""2026-04-17T07:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00188,waiter@nimbus.demo,DINE_IN,CLOSED,98400.00,17700.00,0.00,116100.00,RB-07,,"{""createdAt"": ""2026-04-17T07:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00189,supervisor@nimbus.demo,DINE_IN,SENT,219300.00,39500.00,0.00,258800.00,GC-05,,"{""createdAt"": ""2026-04-17T17:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00190,waiter@nimbus.demo,DINE_IN,SERVED,90100.00,16200.00,0.00,106300.00,GC-04,,"{""createdAt"": ""2026-04-17T17:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00191,supervisor@nimbus.demo,DINE_IN,NEW,24800.00,4200.00,1200.00,27800.00,EV-06,,"{""createdAt"": ""2026-04-17T10:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00192,waiter@nimbus.demo,TAKEAWAY,CLOSED,158300.00,28500.00,0.00,186800.00,,,"{""createdAt"": ""2026-04-17T10:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00193,cashier@nimbus.demo,DINE_IN,CLOSED,28000.00,5000.00,0.00,33000.00,TD-09,,"{""createdAt"": ""2026-04-18T09:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00194,waiter@nimbus.demo,DINE_IN,SENT,48000.00,8600.00,0.00,56600.00,TD-07,,"{""createdAt"": ""2026-04-18T07:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00195,supervisor@nimbus.demo,DINE_IN,SERVED,104000.00,18700.00,0.00,122700.00,TD-03,,"{""createdAt"": ""2026-04-18T15:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00196,cashier@nimbus.demo,DINE_IN,SERVED,151200.00,27200.00,0.00,178400.00,RB-15,,"{""createdAt"": ""2026-04-18T17:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00197,waiter@nimbus.demo,DINE_IN,CLOSED,12300.00,2200.00,0.00,14500.00,RB-16,,"{""createdAt"": ""2026-04-18T10:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00198,supervisor@nimbus.demo,DINE_IN,READY,82400.00,14800.00,0.00,97200.00,RB-08,,"{""createdAt"": ""2026-04-18T07:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00199,cashier@nimbus.demo,DINE_IN,CLOSED,113400.00,19400.00,5700.00,127100.00,GC-07,,"{""createdAt"": ""2026-04-18T10:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00200,cashier@nimbus.demo,DINE_IN,NEW,14700.00,2500.00,700.00,16500.00,GC-08,,"{""createdAt"": ""2026-04-18T07:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00201,waiter@nimbus.demo,TAKEAWAY,SENT,77000.00,13900.00,0.00,90900.00,,,"{""createdAt"": ""2026-04-18T10:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00202,supervisor@nimbus.demo,DINE_IN,CLOSED,28000.00,5000.00,0.00,33000.00,EV-11,,"{""createdAt"": ""2026-04-18T15:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00203,supervisor@nimbus.demo,DINE_IN,NEW,269000.00,48400.00,0.00,317400.00,EV-08,,"{""createdAt"": ""2026-04-18T17:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00204,waiter@nimbus.demo,DINE_IN,SERVED,88400.00,15900.00,0.00,104300.00,EV-09,,"{""createdAt"": ""2026-04-18T10:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00205,supervisor@nimbus.demo,TAKEAWAY,CLOSED,182000.00,32800.00,0.00,214800.00,,,"{""createdAt"": ""2026-04-19T15:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00206,waiter@nimbus.demo,TAKEAWAY,CLOSED,162000.00,29200.00,0.00,191200.00,,,"{""createdAt"": ""2026-04-19T09:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00207,supervisor@nimbus.demo,TAKEAWAY,SENT,76000.00,13700.00,0.00,89700.00,,,"{""createdAt"": ""2026-04-19T09:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00208,cashier@nimbus.demo,DINE_IN,READY,159000.00,28600.00,0.00,187600.00,TD-12,,"{""createdAt"": ""2026-04-19T15:45:00Z"", ""demoSource"": ""generated-pack""}"
